_id;agrupamento;desvio_padrao;duvida;fonte;id_estudante;id_fonte;id_questionario;media_duvida;método
632ddd95ad7cc57cbbedacb8;False;null;15;EV3;4;32;4;null;casos
632ddd95ad7cc57cbbedacb9;False;null;25;EV4;4;32;4;null;casos
632ddd95ad7cc57cbbedacba;False;null;27;EV5;4;32;4;null;casos
632ddd95ad7cc57cbbedacbb;False;4,749736834815167;104;questao;4;32;4;20,8;casos
632ddd95ad7cc57cbbedacbc;False;null;4;EF1;4;33;4;null;casos
632ddd95ad7cc57cbbedacbd;False;0;4;questao;4;33;4;4;casos
632ddd95ad7cc57cbbedacbe;False;null;16;EF1;4;34;4;null;casos
632ddd95ad7cc57cbbedacbf;False;0;16;questao;4;34;4;16;casos
632ddd95ad7cc57cbbedacc0;False;null;8;EF1;4;35;4;null;casos
632ddd95ad7cc57cbbedacc1;False;0;8;questao;4;35;4;8;casos
632ddd95ad7cc57cbbedacc2;False;null;10;EF1;4;36;4;null;casos
632ddd95ad7cc57cbbedacc3;False;0;10;questao;4;36;4;10;casos
632ddd95ad7cc57cbbedacc4;False;39,281887259482154;146;3;4;Média;4;24,333333333333332;casos
632ddd98ad7cc57cbbedacea;False;null;1;EV1;6;31;4;null;casos
632ddd98ad7cc57cbbedaceb;False;null;1;EV2;6;31;4;null;casos
632ddd99ad7cc57cbbedacec;False;null;1;EV3;6;31;4;null;casos
632ddd99ad7cc57cbbedaced;False;null;1;EV4;6;31;4;null;casos
632ddd99ad7cc57cbbedacee;False;0;4;questao;6;31;4;1;casos
632ddd99ad7cc57cbbedacef;False;null;1;EV1;6;32;4;null;casos
632ddd99ad7cc57cbbedacf0;False;null;1;EV2;6;32;4;null;casos
632ddd99ad7cc57cbbedacf1;False;null;1;EV3;6;32;4;null;casos
632ddd99ad7cc57cbbedacf2;False;null;1;EV4;6;32;4;null;casos
632ddd99ad7cc57cbbedacf3;False;null;1;EV5;6;32;4;null;casos
632ddd99ad7cc57cbbedacf4;False;0;5;questao;6;32;4;1;casos
632ddd99ad7cc57cbbedacf5;False;null;1;EF1;6;33;4;null;casos
632ddd99ad7cc57cbbedacf6;False;0;1;questao;6;33;4;1;casos
632ddd99ad7cc57cbbedacf7;False;null;1;EF1;6;34;4;null;casos
632ddd99ad7cc57cbbedacf8;False;0;1;questao;6;34;4;1;casos
632ddd99ad7cc57cbbedacf9;False;null;1;EF1;6;35;4;null;casos
632ddd99ad7cc57cbbedacfa;False;0;1;questao;6;35;4;1;casos
632ddd9aad7cc57cbbedacfb;False;null;1;EF1;6;36;4;null;casos
632ddd9aad7cc57cbbedacfc;False;0;1;questao;6;36;4;1;casos
632ddd9aad7cc57cbbedacfd;False;1,834847859269718;13;3;6;Média;4;2,1666666666666665;casos
632ddd9dad7cc57cbbedad23;False;null;1;EV1;7;31;4;null;casos
632ddd9dad7cc57cbbedad24;False;null;5;EV2;7;31;4;null;casos
632ddd9dad7cc57cbbedad25;False;null;1;EV3;7;31;4;null;casos
632ddd9dad7cc57cbbedad26;False;null;4;EV4;7;31;4;null;casos
632ddd9dad7cc57cbbedad27;False;1,7853571071357126;11;questao;7;31;4;2,75;casos
632ddd9dad7cc57cbbedad28;False;null;17;EV1;7;32;4;null;casos
632ddd9dad7cc57cbbedad29;False;null;8;EV2;7;32;4;null;casos
632ddd9dad7cc57cbbedad2a;False;null;5;EV3;7;32;4;null;casos
632ddd9dad7cc57cbbedad2b;False;null;27;EV4;7;32;4;null;casos
632ddd9dad7cc57cbbedad2c;False;null;13;EV5;7;32;4;null;casos
632ddd9dad7cc57cbbedad2d;False;7,694153624668538;70;questao;7;32;4;14;casos
632ddd9ead7cc57cbbedad2e;False;null;15;EF1;7;33;4;null;casos
632ddd9ead7cc57cbbedad2f;False;0;15;questao;7;33;4;15;casos
632ddd9ead7cc57cbbedad30;False;null;24;EF1;7;34;4;null;casos
632ddd9ead7cc57cbbedad31;False;0;24;questao;7;34;4;24;casos
632ddd9ead7cc57cbbedad32;False;null;8;EF1;7;35;4;null;casos
632ddd9ead7cc57cbbedad33;False;0;8;questao;7;35;4;8;casos
632ddd9ead7cc57cbbedad34;False;null;8;EF1;7;36;4;null;casos
632ddd9ead7cc57cbbedad35;False;0;8;questao;7;36;4;8;casos
632ddd9ead7cc57cbbedad36;False;23,947164063134213;136;3;7;Média;4;22,666666666666668;casos
632ddda1ad7cc57cbbedad5c;False;null;1;EV1;9;31;4;null;casos
632ddda1ad7cc57cbbedad5d;False;null;1;EV2;9;31;4;null;casos
632ddda1ad7cc57cbbedad5e;False;null;1;EV3;9;31;4;null;casos
632ddda1ad7cc57cbbedad5f;False;null;1;EV4;9;31;4;null;casos
632ddda1ad7cc57cbbedad60;False;0;4;questao;9;31;4;1;casos
632ddda1ad7cc57cbbedad61;False;null;5;EV1;9;32;4;null;casos
632ddda1ad7cc57cbbedad62;False;null;6;EV2;9;32;4;null;casos
632ddda1ad7cc57cbbedad63;False;null;1;EV3;9;32;4;null;casos
632ddda2ad7cc57cbbedad64;False;null;5;EV4;9;32;4;null;casos
632ddda2ad7cc57cbbedad65;False;null;13;EV5;9;32;4;null;casos
632ddda2ad7cc57cbbedad66;False;3,8987177379235853;30;questao;9;32;4;6;casos
632ddda2ad7cc57cbbedad67;False;null;3;EF1;9;33;4;null;casos
632ddda2ad7cc57cbbedad68;False;0;3;questao;9;33;4;3;casos
632ddda2ad7cc57cbbedad69;False;null;13;EF1;9;34;4;null;casos
632ddda2ad7cc57cbbedad6a;False;0;13;questao;9;34;4;13;casos
632ddda2ad7cc57cbbedad6b;False;null;5;EF1;9;35;4;null;casos
632ddda2ad7cc57cbbedad6c;False;0;5;questao;9;35;4;5;casos
632ddda2ad7cc57cbbedad6d;False;null;12;EF1;9;36;4;null;casos
632ddda2ad7cc57cbbedad6e;False;0;12;questao;9;36;4;12;casos
632ddda2ad7cc57cbbedad6f;False;10,14724921674178;67;3;9;Média;4;11,166666666666666;casos
632ddda5ad7cc57cbbedad95;False;null;1;EV1;10;31;4;null;casos
632ddda5ad7cc57cbbedad96;False;null;1;EV2;10;31;4;null;casos
632ddda5ad7cc57cbbedad97;False;null;1;EV3;10;31;4;null;casos
632ddda5ad7cc57cbbedad98;False;null;1;EV4;10;31;4;null;casos
632ddda5ad7cc57cbbedad99;False;0;4;questao;10;31;4;1;casos
632ddda5ad7cc57cbbedad9a;False;null;1;EV1;10;32;4;null;casos
632ddda6ad7cc57cbbedad9b;False;null;1;EV2;10;32;4;null;casos
632ddda6ad7cc57cbbedad9c;False;null;1;EV3;10;32;4;null;casos
632ddda6ad7cc57cbbedad9d;False;null;1;EV4;10;32;4;null;casos
632ddda6ad7cc57cbbedad9e;False;null;1;EV5;10;32;4;null;casos
632ddda6ad7cc57cbbedad9f;False;0;5;questao;10;32;4;1;casos
632ddda6ad7cc57cbbedada0;False;null;1;EF1;10;33;4;null;casos
632ddda6ad7cc57cbbedada1;False;0;1;questao;10;33;4;1;casos
632ddda6ad7cc57cbbedada2;False;null;1;EF1;10;34;4;null;casos
632ddda6ad7cc57cbbedada3;False;0;1;questao;10;34;4;1;casos
632ddda6ad7cc57cbbedada4;False;null;1;EF1;10;35;4;null;casos
632ddda6ad7cc57cbbedada5;False;0;1;questao;10;35;4;1;casos
632ddda6ad7cc57cbbedada6;False;null;1;EF1;10;36;4;null;casos
632ddda6ad7cc57cbbedada7;False;0;1;questao;10;36;4;1;casos
632ddda7ad7cc57cbbedada8;False;1,834847859269718;13;3;10;Média;4;2,1666666666666665;casos
632dddaaad7cc57cbbedadce;False;null;1;EV1;11;31;4;null;casos
632dddaaad7cc57cbbedadcf;False;null;1;EV2;11;31;4;null;casos
632dddaaad7cc57cbbedadd0;False;null;1;EV3;11;31;4;null;casos
632dddaaad7cc57cbbedadd1;False;null;1;EV4;11;31;4;null;casos
632dddaaad7cc57cbbedadd2;False;0;4;questao;11;31;4;1;casos
632dddaaad7cc57cbbedadd3;False;null;1;EV1;11;32;4;null;casos
632dddaaad7cc57cbbedadd4;False;null;1;EV2;11;32;4;null;casos
632dddaaad7cc57cbbedadd5;False;null;1;EV3;11;32;4;null;casos
632dddaaad7cc57cbbedadd6;False;null;1;EV4;11;32;4;null;casos
632dddaaad7cc57cbbedadd7;False;null;1;EV5;11;32;4;null;casos
632dddaaad7cc57cbbedadd8;False;0;5;questao;11;32;4;1;casos
632dddaaad7cc57cbbedadd9;False;null;1;EF1;11;33;4;null;casos
632dddaaad7cc57cbbedadda;False;0;1;questao;11;33;4;1;casos
632dddaaad7cc57cbbedaddb;False;null;1;EF1;11;34;4;null;casos
632dddabad7cc57cbbedaddc;False;0;1;questao;11;34;4;1;casos
632dddabad7cc57cbbedaddd;False;null;1;EF1;11;35;4;null;casos
632dddabad7cc57cbbedadde;False;0;1;questao;11;35;4;1;casos
632dddabad7cc57cbbedaddf;False;null;1;EF1;11;36;4;null;casos
632dddabad7cc57cbbedade0;False;0;1;questao;11;36;4;1;casos
632dddabad7cc57cbbedade1;False;1,834847859269718;13;3;11;Média;4;2,1666666666666665;casos
632dddaead7cc57cbbedae07;False;null;1;EV1;12;31;4;null;casos
632dddaead7cc57cbbedae08;False;null;1;EV2;12;31;4;null;casos
632dddaead7cc57cbbedae09;False;null;1;EV3;12;31;4;null;casos
632dddaead7cc57cbbedae0a;False;null;1;EV4;12;31;4;null;casos
632dddafad7cc57cbbedae0b;False;0;4;questao;12;31;4;1;casos
632dddafad7cc57cbbedae0c;False;null;1;EV1;12;32;4;null;casos
632dddafad7cc57cbbedae0d;False;null;1;EV2;12;32;4;null;casos
632dddafad7cc57cbbedae0e;False;null;1;EV3;12;32;4;null;casos
632dddafad7cc57cbbedae0f;False;null;1;EV4;12;32;4;null;casos
632dddafad7cc57cbbedae10;False;null;1;EV5;12;32;4;null;casos
632dddafad7cc57cbbedae11;False;0;5;questao;12;32;4;1;casos
632dddafad7cc57cbbedae12;False;null;8;EF1;12;33;4;null;casos
632dddafad7cc57cbbedae13;False;0;8;questao;12;33;4;8;casos
632dddafad7cc57cbbedae14;False;null;10;EF1;12;34;4;null;casos
632dddafad7cc57cbbedae15;False;0;10;questao;12;34;4;10;casos
632dddafad7cc57cbbedae16;False;null;2;EF1;12;35;4;null;casos
632dddafad7cc57cbbedae17;False;0;2;questao;12;35;4;2;casos
632dddb0ad7cc57cbbedae18;False;null;35;EF1;12;36;4;null;casos
632dddb0ad7cc57cbbedae19;False;0;35;questao;12;36;4;35;casos
632dddb0ad7cc57cbbedae1a;False;12,258330500792784;64;3;12;Média;4;10,666666666666666;casos
632dddb3ad7cc57cbbedae40;False;null;1;EV1;13;31;4;null;casos
632dddb3ad7cc57cbbedae41;False;null;1;EV2;13;31;4;null;casos
632dddb3ad7cc57cbbedae42;False;null;1;EV3;13;31;4;null;casos
632dddb3ad7cc57cbbedae43;False;null;1;EV4;13;31;4;null;casos
632dddb3ad7cc57cbbedae44;False;0;4;questao;13;31;4;1;casos
632dddb3ad7cc57cbbedae45;False;null;1;EV1;13;32;4;null;casos
632dddb3ad7cc57cbbedae46;False;null;1;EV2;13;32;4;null;casos
632dddb3ad7cc57cbbedae47;False;null;1;EV3;13;32;4;null;casos
632dddb3ad7cc57cbbedae48;False;null;1;EV4;13;32;4;null;casos
632dddb3ad7cc57cbbedae49;False;null;1;EV5;13;32;4;null;casos
632dddb3ad7cc57cbbedae4a;False;0;5;questao;13;32;4;1;casos
632dddb3ad7cc57cbbedae4b;False;null;1;EF1;13;33;4;null;casos
632dddb3ad7cc57cbbedae4c;False;0;1;questao;13;33;4;1;casos
632dddb3ad7cc57cbbedae4d;False;null;1;EF1;13;34;4;null;casos
632dddb4ad7cc57cbbedae4e;False;0;1;questao;13;34;4;1;casos
632dddb4ad7cc57cbbedae4f;False;null;1;EF1;13;35;4;null;casos
632dddb4ad7cc57cbbedae50;False;0;1;questao;13;35;4;1;casos
632dddb4ad7cc57cbbedae51;False;null;1;EF1;13;36;4;null;casos
632dddb4ad7cc57cbbedae52;False;0;1;questao;13;36;4;1;casos
632dddb4ad7cc57cbbedae53;False;1,834847859269718;13;3;13;Média;4;2,1666666666666665;casos
632dddb7ad7cc57cbbedae79;False;null;1;EV1;14;31;4;null;casos
632dddb7ad7cc57cbbedae7a;False;null;1;EV2;14;31;4;null;casos
632dddb7ad7cc57cbbedae7b;False;null;1;EV3;14;31;4;null;casos
632dddb7ad7cc57cbbedae7c;False;null;1;EV4;14;31;4;null;casos
632dddb7ad7cc57cbbedae7d;False;0;4;questao;14;31;4;1;casos
632dddb7ad7cc57cbbedae7e;False;null;1;EV1;14;32;4;null;casos
632dddb7ad7cc57cbbedae7f;False;null;1;EV2;14;32;4;null;casos
632dddb7ad7cc57cbbedae80;False;null;1;EV3;14;32;4;null;casos
632dddb7ad7cc57cbbedae81;False;null;1;EV4;14;32;4;null;casos
632dddb7ad7cc57cbbedae82;False;null;1;EV5;14;32;4;null;casos
632dddb7ad7cc57cbbedae83;False;0;5;questao;14;32;4;1;casos
632dddb8ad7cc57cbbedae84;False;null;1;EF1;14;33;4;null;casos
632dddb8ad7cc57cbbedae85;False;0;1;questao;14;33;4;1;casos
632dddb8ad7cc57cbbedae86;False;null;1;EF1;14;34;4;null;casos
632dddb8ad7cc57cbbedae87;False;0;1;questao;14;34;4;1;casos
632dddb8ad7cc57cbbedae88;False;null;1;EF1;14;35;4;null;casos
632dddb8ad7cc57cbbedae89;False;0;1;questao;14;35;4;1;casos
632dddb8ad7cc57cbbedae8a;False;null;1;EF1;14;36;4;null;casos
632dddb8ad7cc57cbbedae8b;False;0;1;questao;14;36;4;1;casos
632dddb8ad7cc57cbbedae8c;False;1,834847859269718;13;3;14;Média;4;2,1666666666666665;casos
632dddbcad7cc57cbbedaeb2;False;null;1;EV1;16;31;4;null;casos
632dddbcad7cc57cbbedaeb3;False;null;1;EV2;16;31;4;null;casos
632dddbcad7cc57cbbedaeb4;False;null;1;EV3;16;31;4;null;casos
632dddbdad7cc57cbbedaeb5;False;null;1;EV4;16;31;4;null;casos
632dddbdad7cc57cbbedaeb6;False;0;4;questao;16;31;4;1;casos
632dddbdad7cc57cbbedaeb7;False;null;1;EV1;16;32;4;null;casos
632dddbdad7cc57cbbedaeb8;False;null;1;EV2;16;32;4;null;casos
632dddbdad7cc57cbbedaeb9;False;null;1;EV3;16;32;4;null;casos
632dddbdad7cc57cbbedaeba;False;null;5;EV4;16;32;4;null;casos
632dddbdad7cc57cbbedaebb;False;null;1;EV5;16;32;4;null;casos
632dddbdad7cc57cbbedaebc;False;1,6;9;questao;16;32;4;1,8;casos
632dddbdad7cc57cbbedaebd;False;null;18;EF1;16;33;4;null;casos
632dddbdad7cc57cbbedaebe;False;0;18;questao;16;33;4;18;casos
632dddbdad7cc57cbbedaebf;False;null;2;EF1;16;34;4;null;casos
632dddbdad7cc57cbbedaec0;False;0;2;questao;16;34;4;2;casos
632dddbdad7cc57cbbedaec1;False;null;12;EF1;16;35;4;null;casos
632dddbdad7cc57cbbedaec2;False;0;12;questao;16;35;4;12;casos
632dddbead7cc57cbbedaec3;False;null;4;EF1;16;36;4;null;casos
632dddbead7cc57cbbedaec4;False;0;4;questao;16;36;4;4;casos
632dddbead7cc57cbbedaec5;False;6,080021929785013;49;3;16;Média;4;8,166666666666666;casos
632dddc1ad7cc57cbbedaeeb;False;null;5;EV1;17;31;4;null;casos
632dddc1ad7cc57cbbedaeec;False;null;5;EV2;17;31;4;null;casos
632dddc1ad7cc57cbbedaeed;False;null;4;EV3;17;31;4;null;casos
632dddc1ad7cc57cbbedaeee;False;null;1;EV4;17;31;4;null;casos
632dddc1ad7cc57cbbedaeef;False;1,6393596310755;15;questao;17;31;4;3,75;casos
632dddc2ad7cc57cbbedaef0;False;null;1;EV1;17;32;4;null;casos
632dddc2ad7cc57cbbedaef1;False;null;16;EV2;17;32;4;null;casos
632dddc2ad7cc57cbbedaef2;False;null;5;EV3;17;32;4;null;casos
632dddc2ad7cc57cbbedaef3;False;null;17;EV4;17;32;4;null;casos
632dddc2ad7cc57cbbedaef4;False;null;21;EV5;17;32;4;null;casos
632dddc2ad7cc57cbbedaef5;False;7,64198926981712;60;questao;17;32;4;12;casos
632dddc2ad7cc57cbbedaef6;False;null;3;EF1;17;33;4;null;casos
632dddc2ad7cc57cbbedaef7;False;0;3;questao;17;33;4;3;casos
632dddc2ad7cc57cbbedaef8;False;null;30;EF1;17;34;4;null;casos
632dddc2ad7cc57cbbedaef9;False;0;30;questao;17;34;4;30;casos
632dddc2ad7cc57cbbedaefa;False;null;10;EF1;17;35;4;null;casos
632dddc2ad7cc57cbbedaefb;False;0;10;questao;17;35;4;10;casos
632dddc2ad7cc57cbbedaefc;False;null;3;EF1;17;36;4;null;casos
632dddc3ad7cc57cbbedaefd;False;0;3;questao;17;36;4;3;casos
632dddc3ad7cc57cbbedaefe;False;21,921830823785374;121;3;17;Média;4;20,166666666666668;casos
632dddc6ad7cc57cbbedaf24;False;null;1;EV1;18;31;4;null;casos
632dddc6ad7cc57cbbedaf25;False;null;1;EV2;18;31;4;null;casos
632dddc6ad7cc57cbbedaf26;False;null;1;EV3;18;31;4;null;casos
632dddc6ad7cc57cbbedaf27;False;null;1;EV4;18;31;4;null;casos
632dddc6ad7cc57cbbedaf28;False;0;4;questao;18;31;4;1;casos
632dddc6ad7cc57cbbedaf29;False;null;1;EV1;18;32;4;null;casos
632dddc6ad7cc57cbbedaf2a;False;null;1;EV2;18;32;4;null;casos
632dddc6ad7cc57cbbedaf2b;False;null;5;EV3;18;32;4;null;casos
632dddc6ad7cc57cbbedaf2c;False;null;5;EV4;18;32;4;null;casos
632dddc6ad7cc57cbbedaf2d;False;null;5;EV5;18;32;4;null;casos
632dddc6ad7cc57cbbedaf2e;False;1,9595917942265426;17;questao;18;32;4;3,4;casos
632dddc6ad7cc57cbbedaf2f;False;null;11;EF1;18;33;4;null;casos
632dddc6ad7cc57cbbedaf30;False;0;11;questao;18;33;4;11;casos
632dddc6ad7cc57cbbedaf31;False;null;10;EF1;18;34;4;null;casos
632dddc7ad7cc57cbbedaf32;False;0;10;questao;18;34;4;10;casos
632dddc7ad7cc57cbbedaf33;False;null;15;EF1;18;35;4;null;casos
632dddc7ad7cc57cbbedaf34;False;0;15;questao;18;35;4;15;casos
632dddc7ad7cc57cbbedaf35;False;null;14;EF1;18;36;4;null;casos
632dddc7ad7cc57cbbedaf36;False;0;14;questao;18;36;4;14;casos
632dddc7ad7cc57cbbedaf37;False;4,622409184253019;71;3;18;Média;4;11,833333333333334;casos
632dddcaad7cc57cbbedaf5d;False;null;1;EV1;19;31;4;null;casos
632dddcaad7cc57cbbedaf5e;False;null;1;EV2;19;31;4;null;casos
632dddcaad7cc57cbbedaf5f;False;null;1;EV3;19;31;4;null;casos
632dddcaad7cc57cbbedaf60;False;null;4;EV4;19;31;4;null;casos
632dddcaad7cc57cbbedaf61;False;1,299038105676658;7;questao;19;31;4;1,75;casos
632dddcaad7cc57cbbedaf62;False;null;9;EV1;19;32;4;null;casos
632dddcaad7cc57cbbedaf63;False;null;8;EV2;19;32;4;null;casos
632dddcaad7cc57cbbedaf64;False;null;9;EV3;19;32;4;null;casos
632dddcaad7cc57cbbedaf65;False;null;9;EV4;19;32;4;null;casos
632dddcaad7cc57cbbedaf66;False;null;21;EV5;19;32;4;null;casos
632dddcaad7cc57cbbedaf67;False;4,915282290977803;56;questao;19;32;4;11,2;casos
632dddcbad7cc57cbbedaf68;False;null;3;EF1;19;33;4;null;casos
632dddcbad7cc57cbbedaf69;False;0;3;questao;19;33;4;3;casos
632dddcbad7cc57cbbedaf6a;False;null;10;EF1;19;34;4;null;casos
632dddcbad7cc57cbbedaf6b;False;0;10;questao;19;34;4;10;casos
632dddcbad7cc57cbbedaf6c;False;null;5;EF1;19;35;4;null;casos
632dddcbad7cc57cbbedaf6d;False;0;5;questao;19;35;4;5;casos
632dddcbad7cc57cbbedaf6e;False;null;8;EF1;19;36;4;null;casos
632dddcbad7cc57cbbedaf6f;False;0;8;questao;19;36;4;8;casos
632dddcbad7cc57cbbedaf70;False;20,311737165163066;89;3;19;Média;4;14,833333333333334;casos
632dddcead7cc57cbbedaf96;False;null;1;EV1;20;31;4;null;casos
632dddcead7cc57cbbedaf97;False;null;1;EV2;20;31;4;null;casos
632dddcead7cc57cbbedaf98;False;null;1;EV3;20;31;4;null;casos
632dddcead7cc57cbbedaf99;False;null;4;EV4;20;31;4;null;casos
632dddcead7cc57cbbedaf9a;False;1,299038105676658;7;questao;20;31;4;1,75;casos
632dddcead7cc57cbbedaf9b;False;null;1;EV1;20;32;4;null;casos
632dddcead7cc57cbbedaf9c;False;null;1;EV2;20;32;4;null;casos
632dddcead7cc57cbbedaf9d;False;null;1;EV3;20;32;4;null;casos
632dddcead7cc57cbbedaf9e;False;null;1;EV4;20;32;4;null;casos
632dddcead7cc57cbbedaf9f;False;null;1;EV5;20;32;4;null;casos
632dddcfad7cc57cbbedafa0;False;0;5;questao;20;32;4;1;casos
632dddcfad7cc57cbbedafa1;False;null;3;EF1;20;33;4;null;casos
632dddcfad7cc57cbbedafa2;False;0;3;questao;20;33;4;3;casos
632dddcfad7cc57cbbedafa3;False;null;7;EF1;20;34;4;null;casos
632dddcfad7cc57cbbedafa4;False;0;7;questao;20;34;4;7;casos
632dddcfad7cc57cbbedafa5;False;null;2;EF1;20;35;4;null;casos
632dddcfad7cc57cbbedafa6;False;0;2;questao;20;35;4;2;casos
632dddcfad7cc57cbbedafa7;False;null;3;EF1;20;36;4;null;casos
632dddcfad7cc57cbbedafa8;False;0;3;questao;20;36;4;3;casos
632dddcfad7cc57cbbedafa9;False;2,16794833886788;27;3;20;Média;4;4,5;casos
632dddd2ad7cc57cbbedafcf;False;null;1;EV1;21;31;4;null;casos
632dddd2ad7cc57cbbedafd0;False;null;1;EV2;21;31;4;null;casos
632dddd2ad7cc57cbbedafd1;False;null;1;EV3;21;31;4;null;casos
632dddd2ad7cc57cbbedafd2;False;null;1;EV4;21;31;4;null;casos
632dddd3ad7cc57cbbedafd3;False;0;4;questao;21;31;4;1;casos
632dddd3ad7cc57cbbedafd4;False;null;25;EV1;21;32;4;null;casos
632dddd3ad7cc57cbbedafd5;False;null;28;EV2;21;32;4;null;casos
632dddd3ad7cc57cbbedafd6;False;null;33;EV3;21;32;4;null;casos
632dddd3ad7cc57cbbedafd7;False;null;29;EV4;21;32;4;null;casos
632dddd3ad7cc57cbbedafd8;False;null;29;EV5;21;32;4;null;casos
632dddd3ad7cc57cbbedafd9;False;2,5612496949731396;144;questao;21;32;4;28,8;casos
632dddd3ad7cc57cbbedafda;False;null;3;EF1;21;33;4;null;casos
632dddd3ad7cc57cbbedafdb;False;0;3;questao;21;33;4;3;casos
632dddd3ad7cc57cbbedafdc;False;null;5;EF1;21;34;4;null;casos
632dddd3ad7cc57cbbedafdd;False;0;5;questao;21;34;4;5;casos
632dddd3ad7cc57cbbedafde;False;null;4;EF1;21;35;4;null;casos
632dddd4ad7cc57cbbedafdf;False;0;4;questao;21;35;4;4;casos
632dddd4ad7cc57cbbedafe0;False;null;5;EF1;21;36;4;null;casos
632dddd4ad7cc57cbbedafe1;False;0;5;questao;21;36;4;5;casos
632dddd4ad7cc57cbbedafe2;False;57,07801678404743;165;3;21;Média;4;27,5;casos
632dddd7ad7cc57cbbedb008;False;null;1;EV1;22;31;4;null;casos
632dddd7ad7cc57cbbedb009;False;null;1;EV2;22;31;4;null;casos
632dddd7ad7cc57cbbedb00a;False;null;1;EV3;22;31;4;null;casos
632dddd7ad7cc57cbbedb00b;False;null;1;EV4;22;31;4;null;casos
632dddd7ad7cc57cbbedb00c;False;0;4;questao;22;31;4;1;casos
632dddd7ad7cc57cbbedb00d;False;null;1;EV1;22;32;4;null;casos
632dddd7ad7cc57cbbedb00e;False;null;1;EV2;22;32;4;null;casos
632dddd7ad7cc57cbbedb00f;False;null;1;EV3;22;32;4;null;casos
