_id;agrupamento;desvio_padrao;duvida;fonte;id_estudante;id_fonte;id_questionario;media_duvida;método
6222280a13008a8aa554e256;False;0,4714045207910317;1;null;5;25;2;0,3333333333333333;casos
6222280a13008a8aa554e257;False;1,4142135623730951;3;null;5;26;2;1;casos
6222280a13008a8aa554e258;False;5,355567081592023;79;3;5;Média;2;4,388888888888889;casos
6222280b13008a8aa554e259;False;0,816496580927726;3;null;4;1;1;1;casos
6222280b13008a8aa554e25a;False;0;3;null;4;2;1;1;casos
6222280b13008a8aa554e25b;False;4,96655480858378;15;null;4;3;1;5;casos
6222280b13008a8aa554e25c;False;0,4714045207910317;4;null;4;4;1;1,3333333333333333;casos
6222280b13008a8aa554e25d;False;2,3570226039551585;8;null;4;5;1;2,6666666666666665;casos
6222280b13008a8aa554e25e;False;0;3;null;4;6;1;1;casos
6222280b13008a8aa554e25f;False;0,9428090415820634;5;null;4;7;1;1,6666666666666667;casos
6222280b13008a8aa554e260;False;0;3;null;4;8;1;1;casos
6222280c13008a8aa554e261;False;3,9370039370059056;44;3;4;Média;1;5,5;casos
6222280c13008a8aa554e262;False;1,4142135623730951;3;null;4;9;2;1;casos
6222280c13008a8aa554e263;False;12,498888839501783;28;null;4;10;2;9,333333333333334;casos
6222280c13008a8aa554e264;False;0;0;null;4;11;2;0;casos
6222280c13008a8aa554e265;False;2,8284271247461903;6;null;4;12;2;2;casos
6222280c13008a8aa554e266;False;2,8284271247461903;6;null;4;13;2;2;casos
6222280c13008a8aa554e267;False;2,0548046676563256;8;null;4;14;2;2,6666666666666665;casos
6222280c13008a8aa554e268;False;1,4142135623730951;3;null;4;15;2;1;casos
6222280c13008a8aa554e269;False;5,656854249492381;12;null;4;16;2;4;casos
6222280c13008a8aa554e26a;False;6,599663291074443;14;null;4;17;2;4,666666666666667;casos
6222280d13008a8aa554e26b;False;0,4714045207910317;1;null;4;18;2;0,3333333333333333;casos
