_id;agrupamento;desvio_padrao;duvida;fonte;id_estudante;id_fonte;id_questionario;media_duvida;método
632ddd94ad7cc57cbbedacaa;False;null;8;EF1;4;30;3;null;casos
632ddd94ad7cc57cbbedacab;False;0;8;questao;4;30;3;8;casos
632ddd94ad7cc57cbbedacac;False;null;6;EF1;4;37;3;null;casos
632ddd94ad7cc57cbbedacad;False;0;6;questao;4;37;3;6;casos
632ddd94ad7cc57cbbedacae;False;null;3;EF1;4;42;3;null;casos
632ddd94ad7cc57cbbedacaf;False;0;3;questao;4;42;3;3;casos
632ddd94ad7cc57cbbedacb0;False;2,4289915602982237;39;3;4;Média;3;6,5;casos
632ddd97ad7cc57cbbedacd6;False;null;5;EV1;6;27;3;null;casos
632ddd97ad7cc57cbbedacd7;False;null;1;EV2;6;27;3;null;casos
632ddd97ad7cc57cbbedacd8;False;null;8;EV3;6;27;3;null;casos
632ddd97ad7cc57cbbedacd9;False;null;8;EV4;6;27;3;null;casos
632ddd97ad7cc57cbbedacda;False;2,8722813232690143;22;questao;6;27;3;5,5;casos
632ddd97ad7cc57cbbedacdb;False;null;5;EV1;6;28;3;null;casos
632ddd97ad7cc57cbbedacdc;False;null;7;EV2;6;28;3;null;casos
632ddd97ad7cc57cbbedacdd;False;null;8;EV3;6;28;3;null;casos
632ddd97ad7cc57cbbedacde;False;null;8;EV4;6;28;3;null;casos
632ddd98ad7cc57cbbedacdf;False;null;9;EV5;6;28;3;null;casos
632ddd98ad7cc57cbbedace0;False;1,3564659966250536;37;questao;6;28;3;7,4;casos
632ddd98ad7cc57cbbedace1;False;null;5;EF1;6;29;3;null;casos
632ddd98ad7cc57cbbedace2;False;0;5;questao;6;29;3;5;casos
632ddd98ad7cc57cbbedace3;False;null;23;EF1;6;30;3;null;casos
632ddd98ad7cc57cbbedace4;False;0;23;questao;6;30;3;23;casos
632ddd98ad7cc57cbbedace5;False;null;10;EF1;6;37;3;null;casos
632ddd98ad7cc57cbbedace6;False;0;10;questao;6;37;3;10;casos
632ddd98ad7cc57cbbedace7;False;null;13;EF1;6;42;3;null;casos
632ddd98ad7cc57cbbedace8;False;0;13;questao;6;42;3;13;casos
632ddd98ad7cc57cbbedace9;False;11,48332123850355;110;3;6;Média;3;18,333333333333332;casos
632ddd9bad7cc57cbbedad0f;False;null;1;EV1;7;27;3;null;casos
632ddd9bad7cc57cbbedad10;False;null;1;EV2;7;27;3;null;casos
632ddd9bad7cc57cbbedad11;False;null;8;EV3;7;27;3;null;casos
632ddd9cad7cc57cbbedad12;False;null;1;EV4;7;27;3;null;casos
632ddd9cad7cc57cbbedad13;False;3,031088913245535;11;questao;7;27;3;2,75;casos
632ddd9cad7cc57cbbedad14;False;null;3;EV1;7;28;3;null;casos
632ddd9cad7cc57cbbedad15;False;null;3;EV2;7;28;3;null;casos
632ddd9cad7cc57cbbedad16;False;null;1;EV3;7;28;3;null;casos
632ddd9cad7cc57cbbedad17;False;null;1;EV4;7;28;3;null;casos
632ddd9cad7cc57cbbedad18;False;null;1;EV5;7;28;3;null;casos
632ddd9cad7cc57cbbedad19;False;0,9797958971132713;9;questao;7;28;3;1,8;casos
632ddd9cad7cc57cbbedad1a;False;null;34;EF1;7;29;3;null;casos
632ddd9cad7cc57cbbedad1b;False;0;34;questao;7;29;3;34;casos
632ddd9cad7cc57cbbedad1c;False;null;29;EF1;7;30;3;null;casos
632ddd9cad7cc57cbbedad1d;False;0;29;questao;7;30;3;29;casos
632ddd9cad7cc57cbbedad1e;False;null;28;EF1;7;37;3;null;casos
632ddd9cad7cc57cbbedad1f;False;0;28;questao;7;37;3;28;casos
632ddd9dad7cc57cbbedad20;False;null;27;EF1;7;42;3;null;casos
632ddd9dad7cc57cbbedad21;False;0;27;questao;7;42;3;27;casos
632ddd9dad7cc57cbbedad22;False;10,373041983911952;138;3;7;Média;3;23;casos
632ddd9fad7cc57cbbedad48;False;null;5;EV1;9;27;3;null;casos
632ddda0ad7cc57cbbedad49;False;null;1;EV2;9;27;3;null;casos
632ddda0ad7cc57cbbedad4a;False;null;1;EV3;9;27;3;null;casos
632ddda0ad7cc57cbbedad4b;False;null;1;EV4;9;27;3;null;casos
632ddda0ad7cc57cbbedad4c;False;1,7320508075688772;8;questao;9;27;3;2;casos
632ddda0ad7cc57cbbedad4d;False;null;5;EV1;9;28;3;null;casos
632ddda0ad7cc57cbbedad4e;False;null;5;EV2;9;28;3;null;casos
632ddda0ad7cc57cbbedad4f;False;null;1;EV3;9;28;3;null;casos
632ddda0ad7cc57cbbedad50;False;null;4;EV4;9;28;3;null;casos
632ddda0ad7cc57cbbedad51;False;null;5;EV5;9;28;3;null;casos
632ddda0ad7cc57cbbedad52;False;1,5491933384829668;20;questao;9;28;3;4;casos
632ddda0ad7cc57cbbedad53;False;null;8;EF1;9;29;3;null;casos
632ddda0ad7cc57cbbedad54;False;0;8;questao;9;29;3;8;casos
632ddda0ad7cc57cbbedad55;False;null;11;EF1;9;30;3;null;casos
632ddda1ad7cc57cbbedad56;False;0;11;questao;9;30;3;11;casos
632ddda1ad7cc57cbbedad57;False;null;4;EF1;9;37;3;null;casos
632ddda1ad7cc57cbbedad58;False;0;4;questao;9;37;3;4;casos
632ddda1ad7cc57cbbedad59;False;null;6;EF1;9;42;3;null;casos
632ddda1ad7cc57cbbedad5a;False;0;6;questao;9;42;3;6;casos
632ddda1ad7cc57cbbedad5b;False;5,648008498577175;57;3;9;Média;3;9,5;casos
632ddda4ad7cc57cbbedad81;False;null;1;EV1;10;27;3;null;casos
632ddda4ad7cc57cbbedad82;False;null;1;EV2;10;27;3;null;casos
632ddda4ad7cc57cbbedad83;False;null;1;EV3;10;27;3;null;casos
632ddda4ad7cc57cbbedad84;False;null;1;EV4;10;27;3;null;casos
632ddda4ad7cc57cbbedad85;False;0;4;questao;10;27;3;1;casos
632ddda4ad7cc57cbbedad86;False;null;1;EV1;10;28;3;null;casos
632ddda4ad7cc57cbbedad87;False;null;1;EV2;10;28;3;null;casos
632ddda4ad7cc57cbbedad88;False;null;1;EV3;10;28;3;null;casos
632ddda4ad7cc57cbbedad89;False;null;1;EV4;10;28;3;null;casos
632ddda4ad7cc57cbbedad8a;False;null;1;EV5;10;28;3;null;casos
632ddda5ad7cc57cbbedad8b;False;0;5;questao;10;28;3;1;casos
632ddda5ad7cc57cbbedad8c;False;null;1;EF1;10;29;3;null;casos
632ddda5ad7cc57cbbedad8d;False;0;1;questao;10;29;3;1;casos
632ddda5ad7cc57cbbedad8e;False;null;1;EF1;10;30;3;null;casos
632ddda5ad7cc57cbbedad8f;False;0;1;questao;10;30;3;1;casos
632ddda5ad7cc57cbbedad90;False;null;1;EF1;10;37;3;null;casos
632ddda5ad7cc57cbbedad91;False;0;1;questao;10;37;3;1;casos
632ddda5ad7cc57cbbedad92;False;null;1;EF1;10;42;3;null;casos
632ddda5ad7cc57cbbedad93;False;0;1;questao;10;42;3;1;casos
632ddda5ad7cc57cbbedad94;False;1,834847859269718;13;3;10;Média;3;2,1666666666666665;casos
632ddda8ad7cc57cbbedadba;False;null;13;EV1;11;27;3;null;casos
632ddda8ad7cc57cbbedadbb;False;null;5;EV2;11;27;3;null;casos
632ddda8ad7cc57cbbedadbc;False;null;4;EV3;11;27;3;null;casos
632ddda8ad7cc57cbbedadbd;False;null;1;EV4;11;27;3;null;casos
632ddda8ad7cc57cbbedadbe;False;4,437059837324712;23;questao;11;27;3;5,75;casos
632ddda8ad7cc57cbbedadbf;False;null;1;EV1;11;28;3;null;casos
632ddda9ad7cc57cbbedadc0;False;null;1;EV2;11;28;3;null;casos
632ddda9ad7cc57cbbedadc1;False;null;1;EV3;11;28;3;null;casos
632ddda9ad7cc57cbbedadc2;False;null;1;EV4;11;28;3;null;casos
632ddda9ad7cc57cbbedadc3;False;null;1;EV5;11;28;3;null;casos
632ddda9ad7cc57cbbedadc4;False;0;5;questao;11;28;3;1;casos
632ddda9ad7cc57cbbedadc5;False;null;1;EF1;11;29;3;null;casos
632ddda9ad7cc57cbbedadc6;False;0;1;questao;11;29;3;1;casos
632ddda9ad7cc57cbbedadc7;False;null;1;EF1;11;30;3;null;casos
632ddda9ad7cc57cbbedadc8;False;0;1;questao;11;30;3;1;casos
632ddda9ad7cc57cbbedadc9;False;null;1;EF1;11;37;3;null;casos
632ddda9ad7cc57cbbedadca;False;0;1;questao;11;37;3;1;casos
632ddda9ad7cc57cbbedadcb;False;null;1;EF1;11;42;3;null;casos
632ddda9ad7cc57cbbedadcc;False;0;1;questao;11;42;3;1;casos
632dddaaad7cc57cbbedadcd;False;8,801515021101007;32;3;11;Média;3;5,333333333333333;casos
632dddadad7cc57cbbedadf3;False;null;1;EV1;12;27;3;null;casos
632dddadad7cc57cbbedadf4;False;null;1;EV2;12;27;3;null;casos
632dddadad7cc57cbbedadf5;False;null;1;EV3;12;27;3;null;casos
632dddadad7cc57cbbedadf6;False;null;1;EV4;12;27;3;null;casos
632dddadad7cc57cbbedadf7;False;0;4;questao;12;27;3;1;casos
632dddadad7cc57cbbedadf8;False;null;13;EV1;12;28;3;null;casos
632dddadad7cc57cbbedadf9;False;null;9;EV2;12;28;3;null;casos
632dddadad7cc57cbbedadfa;False;null;16;EV3;12;28;3;null;casos
632dddaead7cc57cbbedadfb;False;null;8;EV4;12;28;3;null;casos
632dddaead7cc57cbbedadfc;False;null;9;EV5;12;28;3;null;casos
632dddaead7cc57cbbedadfd;False;3,03315017762062;55;questao;12;28;3;11;casos
632dddaead7cc57cbbedadfe;False;null;6;EF1;12;29;3;null;casos
632dddaead7cc57cbbedadff;False;0;6;questao;12;29;3;6;casos
632dddaead7cc57cbbedae00;False;null;8;EF1;12;30;3;null;casos
632dddaead7cc57cbbedae01;False;0;8;questao;12;30;3;8;casos
632dddaead7cc57cbbedae02;False;null;5;EF1;12;37;3;null;casos
632dddaead7cc57cbbedae03;False;0;5;questao;12;37;3;5;casos
632dddaead7cc57cbbedae04;False;null;33;EF1;12;42;3;null;casos
632dddaead7cc57cbbedae05;False;0;33;questao;12;42;3;33;casos
632dddaead7cc57cbbedae06;False;20,983326714322494;111;3;12;Média;3;18,5;casos
632dddb1ad7cc57cbbedae2c;False;null;1;EV1;13;27;3;null;casos
632dddb1ad7cc57cbbedae2d;False;null;1;EV2;13;27;3;null;casos
632dddb1ad7cc57cbbedae2e;False;null;1;EV3;13;27;3;null;casos
632dddb1ad7cc57cbbedae2f;False;null;1;EV4;13;27;3;null;casos
632dddb2ad7cc57cbbedae30;False;0;4;questao;13;27;3;1;casos
632dddb2ad7cc57cbbedae31;False;null;13;EV1;13;28;3;null;casos
632dddb2ad7cc57cbbedae32;False;null;27;EV2;13;28;3;null;casos
632dddb2ad7cc57cbbedae33;False;null;24;EV3;13;28;3;null;casos
632dddb2ad7cc57cbbedae34;False;null;28;EV4;13;28;3;null;casos
632dddb2ad7cc57cbbedae35;False;null;45;EV5;13;28;3;null;casos
632dddb2ad7cc57cbbedae36;False;10,287856919689348;137;questao;13;28;3;27,4;casos
632dddb2ad7cc57cbbedae37;False;null;9;EF1;13;29;3;null;casos
632dddb2ad7cc57cbbedae38;False;0;9;questao;13;29;3;9;casos
632dddb2ad7cc57cbbedae39;False;null;9;EF1;13;30;3;null;casos
632dddb2ad7cc57cbbedae3a;False;0;9;questao;13;30;3;9;casos
632dddb2ad7cc57cbbedae3b;False;null;7;EF1;13;37;3;null;casos
632dddb2ad7cc57cbbedae3c;False;0;7;questao;13;37;3;7;casos
632dddb2ad7cc57cbbedae3d;False;null;11;EF1;13;42;3;null;casos
632dddb2ad7cc57cbbedae3e;False;0;11;questao;13;42;3;11;casos
632dddb3ad7cc57cbbedae3f;False;52,71716987851301;177;3;13;Média;3;29,5;casos
632dddb5ad7cc57cbbedae65;False;null;1;EV1;14;27;3;null;casos
632dddb5ad7cc57cbbedae66;False;null;1;EV2;14;27;3;null;casos
632dddb6ad7cc57cbbedae67;False;null;4;EV3;14;27;3;null;casos
632dddb6ad7cc57cbbedae68;False;null;4;EV4;14;27;3;null;casos
632dddb6ad7cc57cbbedae69;False;1,5;10;questao;14;27;3;2,5;casos
632dddb6ad7cc57cbbedae6a;False;null;1;EV1;14;28;3;null;casos
632dddb6ad7cc57cbbedae6b;False;null;1;EV2;14;28;3;null;casos
632dddb6ad7cc57cbbedae6c;False;null;1;EV3;14;28;3;null;casos
632dddb6ad7cc57cbbedae6d;False;null;1;EV4;14;28;3;null;casos
632dddb6ad7cc57cbbedae6e;False;null;1;EV5;14;28;3;null;casos
632dddb6ad7cc57cbbedae6f;False;0;5;questao;14;28;3;1;casos
632dddb6ad7cc57cbbedae70;False;null;4;EF1;14;29;3;null;casos
632dddb6ad7cc57cbbedae71;False;0;4;questao;14;29;3;4;casos
632dddb6ad7cc57cbbedae72;False;null;4;EF1;14;30;3;null;casos
632dddb6ad7cc57cbbedae73;False;0;4;questao;14;30;3;4;casos
632dddb6ad7cc57cbbedae74;False;null;5;EF1;14;37;3;null;casos
632dddb7ad7cc57cbbedae75;False;0;5;questao;14;37;3;5;casos
632dddb7ad7cc57cbbedae76;False;null;3;EF1;14;42;3;null;casos
632dddb7ad7cc57cbbedae77;False;0;3;questao;14;42;3;3;casos
632dddb7ad7cc57cbbedae78;False;2,48327740429189;31;3;14;Média;3;5,166666666666667;casos
632dddbbad7cc57cbbedae9e;False;null;1;EV1;16;27;3;null;casos
632dddbbad7cc57cbbedae9f;False;null;1;EV2;16;27;3;null;casos
632dddbbad7cc57cbbedaea0;False;null;4;EV3;16;27;3;null;casos
632dddbbad7cc57cbbedaea1;False;null;1;EV4;16;27;3;null;casos
632dddbbad7cc57cbbedaea2;False;1,299038105676658;7;questao;16;27;3;1,75;casos
632dddbbad7cc57cbbedaea3;False;null;5;EV1;16;28;3;null;casos
632dddbbad7cc57cbbedaea4;False;null;9;EV2;16;28;3;null;casos
632dddbbad7cc57cbbedaea5;False;null;1;EV3;16;28;3;null;casos
632dddbcad7cc57cbbedaea6;False;null;1;EV4;16;28;3;null;casos
632dddbcad7cc57cbbedaea7;False;null;9;EV5;16;28;3;null;casos
632dddbcad7cc57cbbedaea8;False;3,5777087639996634;25;questao;16;28;3;5;casos
632dddbcad7cc57cbbedaea9;False;null;4;EF1;16;29;3;null;casos
632dddbcad7cc57cbbedaeaa;False;0;4;questao;16;29;3;4;casos
632dddbcad7cc57cbbedaeab;False;null;6;EF1;16;30;3;null;casos
632dddbcad7cc57cbbedaeac;False;0;6;questao;16;30;3;6;casos
632dddbcad7cc57cbbedaead;False;null;9;EF1;16;37;3;null;casos
632dddbcad7cc57cbbedaeae;False;0;9;questao;16;37;3;9;casos
632dddbcad7cc57cbbedaeaf;False;null;10;EF1;16;42;3;null;casos
632dddbcad7cc57cbbedaeb0;False;0;10;questao;16;42;3;10;casos
632dddbcad7cc57cbbedaeb1;False;7,57407860182786;61;3;16;Média;3;10,166666666666666;casos
632dddc0ad7cc57cbbedaed7;False;null;9;EV1;17;27;3;null;casos
632dddc0ad7cc57cbbedaed8;False;null;5;EV2;17;27;3;null;casos
632dddc0ad7cc57cbbedaed9;False;null;1;EV3;17;27;3;null;casos
632dddc0ad7cc57cbbedaeda;False;null;1;EV4;17;27;3;null;casos
632dddc0ad7cc57cbbedaedb;False;3,3166247903554;16;questao;17;27;3;4;casos
632dddc0ad7cc57cbbedaedc;False;null;2;EV1;17;28;3;null;casos
632dddc0ad7cc57cbbedaedd;False;null;5;EV2;17;28;3;null;casos
632dddc0ad7cc57cbbedaede;False;null;4;EV3;17;28;3;null;casos
632dddc0ad7cc57cbbedaedf;False;null;4;EV4;17;28;3;null;casos
632dddc0ad7cc57cbbedaee0;False;null;1;EV5;17;28;3;null;casos
632dddc0ad7cc57cbbedaee1;False;1,469693845669907;16;questao;17;28;3;3,2;casos
632dddc0ad7cc57cbbedaee2;False;null;19;EF1;17;29;3;null;casos
632dddc0ad7cc57cbbedaee3;False;0;19;questao;17;29;3;19;casos
632dddc1ad7cc57cbbedaee4;False;null;4;EF1;17;30;3;null;casos
632dddc1ad7cc57cbbedaee5;False;0;4;questao;17;30;3;4;casos
632dddc1ad7cc57cbbedaee6;False;null;2;EF1;17;37;3;null;casos
632dddc1ad7cc57cbbedaee7;False;0;2;questao;17;37;3;2;casos
632dddc1ad7cc57cbbedaee8;False;null;23;EF1;17;42;3;null;casos
632dddc1ad7cc57cbbedaee9;False;0;23;questao;17;42;3;23;casos
632dddc1ad7cc57cbbedaeea;False;8,430104783848577;80;3;17;Média;3;13,333333333333334;casos
632dddc4ad7cc57cbbedaf10;False;null;5;EV1;18;27;3;null;casos
632dddc4ad7cc57cbbedaf11;False;null;1;EV2;18;27;3;null;casos
632dddc4ad7cc57cbbedaf12;False;null;4;EV3;18;27;3;null;casos
632dddc4ad7cc57cbbedaf13;False;null;4;EV4;18;27;3;null;casos
632dddc4ad7cc57cbbedaf14;False;1,5;14;questao;18;27;3;3,5;casos
632dddc5ad7cc57cbbedaf15;False;null;1;EV1;18;28;3;null;casos
632dddc5ad7cc57cbbedaf16;False;null;1;EV2;18;28;3;null;casos
632dddc5ad7cc57cbbedaf17;False;null;4;EV3;18;28;3;null;casos
632dddc5ad7cc57cbbedaf18;False;null;16;EV4;18;28;3;null;casos
632dddc5ad7cc57cbbedaf19;False;null;1;EV5;18;28;3;null;casos
632dddc5ad7cc57cbbedaf1a;False;5,817215828899595;23;questao;18;28;3;4,6;casos
632dddc5ad7cc57cbbedaf1b;False;null;3;EF1;18;29;3;null;casos
632dddc5ad7cc57cbbedaf1c;False;0;3;questao;18;29;3;3;casos
632dddc5ad7cc57cbbedaf1d;False;null;14;EF1;18;30;3;null;casos
632dddc5ad7cc57cbbedaf1e;False;0;14;questao;18;30;3;14;casos
632dddc5ad7cc57cbbedaf1f;False;null;1;EF1;18;37;3;null;casos
632dddc5ad7cc57cbbedaf20;False;0;1;questao;18;37;3;1;casos
632dddc5ad7cc57cbbedaf21;False;null;5;EF1;18;42;3;null;casos
632dddc5ad7cc57cbbedaf22;False;0;5;questao;18;42;3;5;casos
632dddc5ad7cc57cbbedaf23;False;8,438009243891594;60;3;18;Média;3;10;casos
632dddc8ad7cc57cbbedaf49;False;null;9;EV1;19;27;3;null;casos
632dddc8ad7cc57cbbedaf4a;False;null;13;EV2;19;27;3;null;casos
632dddc9ad7cc57cbbedaf4b;False;null;8;EV3;19;27;3;null;casos
632dddc9ad7cc57cbbedaf4c;False;null;4;EV4;19;27;3;null;casos
632dddc9ad7cc57cbbedaf4d;False;3,2015621187164243;34;questao;19;27;3;8,5;casos
632dddc9ad7cc57cbbedaf4e;False;null;5;EV1;19;28;3;null;casos
632dddc9ad7cc57cbbedaf4f;False;null;5;EV2;19;28;3;null;casos
632dddc9ad7cc57cbbedaf50;False;null;4;EV3;19;28;3;null;casos
632dddc9ad7cc57cbbedaf51;False;null;8;EV4;19;28;3;null;casos
632dddc9ad7cc57cbbedaf52;False;null;9;EV5;19;28;3;null;casos
632dddc9ad7cc57cbbedaf53;False;1,9390719429665317;31;questao;19;28;3;6,2;casos
632dddc9ad7cc57cbbedaf54;False;null;2;EF1;19;29;3;null;casos
632dddc9ad7cc57cbbedaf55;False;0;2;questao;19;29;3;2;casos
632dddc9ad7cc57cbbedaf56;False;null;10;EF1;19;30;3;null;casos
632dddc9ad7cc57cbbedaf57;False;0;10;questao;19;30;3;10;casos
632dddc9ad7cc57cbbedaf58;False;null;22;EF1;19;37;3;null;casos
632dddcaad7cc57cbbedaf59;False;0;22;questao;19;37;3;22;casos
632dddcaad7cc57cbbedaf5a;False;null;23;EF1;19;42;3;null;casos
632dddcaad7cc57cbbedaf5b;False;0;23;questao;19;42;3;23;casos
632dddcaad7cc57cbbedaf5c;False;12,274635093014647;122;3;19;Média;3;20,333333333333332;casos
632dddccad7cc57cbbedaf82;False;null;1;EV1;20;27;3;null;casos
632dddcdad7cc57cbbedaf83;False;null;1;EV2;20;27;3;null;casos
632dddcdad7cc57cbbedaf84;False;null;4;EV3;20;27;3;null;casos
632dddcdad7cc57cbbedaf85;False;null;4;EV4;20;27;3;null;casos
632dddcdad7cc57cbbedaf86;False;1,5;10;questao;20;27;3;2,5;casos
632dddcdad7cc57cbbedaf87;False;null;9;EV1;20;28;3;null;casos
632dddcdad7cc57cbbedaf88;False;null;9;EV2;20;28;3;null;casos
632dddcdad7cc57cbbedaf89;False;null;4;EV3;20;28;3;null;casos
632dddcdad7cc57cbbedaf8a;False;null;4;EV4;20;28;3;null;casos
632dddcdad7cc57cbbedaf8b;False;null;9;EV5;20;28;3;null;casos
632dddcdad7cc57cbbedaf8c;False;2,449489742783178;35;questao;20;28;3;7;casos
632dddcdad7cc57cbbedaf8d;False;null;2;EF1;20;29;3;null;casos
632dddcdad7cc57cbbedaf8e;False;0;2;questao;20;29;3;2;casos
632dddcdad7cc57cbbedaf8f;False;null;12;EF1;20;30;3;null;casos
632dddcdad7cc57cbbedaf90;False;0;12;questao;20;30;3;12;casos
632dddcdad7cc57cbbedaf91;False;null;2;EF1;20;37;3;null;casos
632dddcead7cc57cbbedaf92;False;0;2;questao;20;37;3;2;casos
632dddcead7cc57cbbedaf93;False;null;10;EF1;20;42;3;null;casos
632dddcead7cc57cbbedaf94;False;0;10;questao;20;42;3;10;casos
632dddcead7cc57cbbedaf95;False;12,139467313958495;71;3;20;Média;3;11,833333333333334;casos
632dddd1ad7cc57cbbedafbb;False;null;17;EV1;21;27;3;null;casos
632dddd1ad7cc57cbbedafbc;False;null;21;EV2;21;27;3;null;casos
632dddd1ad7cc57cbbedafbd;False;null;24;EV3;21;27;3;null;casos
632dddd1ad7cc57cbbedafbe;False;null;20;EV4;21;27;3;null;casos
632dddd1ad7cc57cbbedafbf;False;2,5;82;questao;21;27;3;20,5;casos
632dddd1ad7cc57cbbedafc0;False;null;5;EV1;21;28;3;null;casos
632dddd1ad7cc57cbbedafc1;False;null;1;EV2;21;28;3;null;casos
632dddd1ad7cc57cbbedafc2;False;null;1;EV3;21;28;3;null;casos
632dddd1ad7cc57cbbedafc3;False;null;1;EV4;21;28;3;null;casos
632dddd2ad7cc57cbbedafc4;False;null;1;EV5;21;28;3;null;casos
632dddd2ad7cc57cbbedafc5;False;1,6000000000000003;9;questao;21;28;3;1,8;casos
632dddd2ad7cc57cbbedafc6;False;null;20;EF1;21;29;3;null;casos
632dddd2ad7cc57cbbedafc7;False;0;20;questao;21;29;3;20;casos
632dddd2ad7cc57cbbedafc8;False;null;13;EF1;21;30;3;null;casos
632dddd2ad7cc57cbbedafc9;False;0;13;questao;21;30;3;13;casos
632dddd2ad7cc57cbbedafca;False;null;4;EF1;21;37;3;null;casos
632dddd2ad7cc57cbbedafcb;False;0;4;questao;21;37;3;4;casos
632dddd2ad7cc57cbbedafcc;False;null;7;EF1;21;42;3;null;casos
632dddd2ad7cc57cbbedafcd;False;0;7;questao;21;42;3;7;casos
632dddd2ad7cc57cbbedafce;False;29,66985001647295;135;3;21;Média;3;22,5;casos
632dddd5ad7cc57cbbedaff4;False;null;1;EV1;22;27;3;null;casos
632dddd5ad7cc57cbbedaff5;False;null;5;EV2;22;27;3;null;casos
632dddd5ad7cc57cbbedaff6;False;null;4;EV3;22;27;3;null;casos
632dddd5ad7cc57cbbedaff7;False;null;4;EV4;22;27;3;null;casos
632dddd5ad7cc57cbbedaff8;False;1,5;14;questao;22;27;3;3,5;casos
632dddd6ad7cc57cbbedaff9;False;null;5;EV1;22;28;3;null;casos
