_id;agrupamento;desvio_padrao;duvida;fonte;id_estudante;id_fonte;id_questionario;media_duvida;método
635730ce6a5cdda87ea7aff1;False;null;6;questao;16;27;3;null;casos
635730ce6a5cdda87ea7aff2;False;null;10;questao;16;28;3;null;casos
635730ce6a5cdda87ea7aff3;False;null;0;questao;16;29;3;null;casos
635730ce6a5cdda87ea7aff4;False;null;1;questao;16;30;3;null;casos
635730ce6a5cdda87ea7aff5;False;null;4;questao;16;37;3;null;casos
635730ce6a5cdda87ea7aff6;False;null;2;questao;16;42;3;null;casos
635730cf6a5cdda87ea7aff7;False;3,710345895825167;23;3;16;Média;3;3,8333333333333335;casos
635730d56a5cdda87ea7b004;False;null;1;questao;17;27;3;null;casos
635730d56a5cdda87ea7b005;False;null;3;questao;17;28;3;null;casos
635730d56a5cdda87ea7b006;False;null;3;questao;17;29;3;null;casos
635730d56a5cdda87ea7b007;False;null;1;questao;17;30;3;null;casos
635730d56a5cdda87ea7b008;False;null;0;questao;17;37;3;null;casos
635730d56a5cdda87ea7b009;False;null;5;questao;17;42;3;null;casos
635730d66a5cdda87ea7b00a;False;1,834847859269718;13;3;17;Média;3;2,1666666666666665;casos
635730da6a5cdda87ea7b017;False;null;0;questao;18;27;3;null;casos
635730da6a5cdda87ea7b018;False;null;3;questao;18;28;3;null;casos
635730db6a5cdda87ea7b019;False;null;0;questao;18;29;3;null;casos
635730db6a5cdda87ea7b01a;False;null;2;questao;18;30;3;null;casos
635730db6a5cdda87ea7b01b;False;null;0;questao;18;37;3;null;casos
635730db6a5cdda87ea7b01c;False;null;2;questao;18;42;3;null;casos
635730db6a5cdda87ea7b01d;False;1,3291601358251257;7;3;18;Média;3;1,1666666666666667;casos
635730e36a5cdda87ea7b02a;False;null;4;questao;19;27;3;null;casos
635730e36a5cdda87ea7b02b;False;null;4;questao;19;28;3;null;casos
635730e36a5cdda87ea7b02c;False;null;0;questao;19;29;3;null;casos
635730e36a5cdda87ea7b02d;False;null;6;questao;19;30;3;null;casos
635730e36a5cdda87ea7b02e;False;null;14;questao;19;37;3;null;casos
635730e46a5cdda87ea7b02f;False;null;13;questao;19;42;3;null;casos
635730e46a5cdda87ea7b030;False;5,52871293039046;41;3;19;Média;3;6,833333333333333;casos
635730ea6a5cdda87ea7b03d;False;null;4;questao;20;27;3;null;casos
635730ea6a5cdda87ea7b03e;False;null;18;questao;20;28;3;null;casos
635730ea6a5cdda87ea7b03f;False;null;0;questao;20;29;3;null;casos
635730ea6a5cdda87ea7b040;False;null;0;questao;20;30;3;null;casos
635730ea6a5cdda87ea7b041;False;null;0;questao;20;37;3;null;casos
635730ea6a5cdda87ea7b042;False;null;3;questao;20;42;3;null;casos
635730ea6a5cdda87ea7b043;False;6,997618642557385;25;3;20;Média;3;4,166666666666667;casos
635730ef6a5cdda87ea7b050;False;null;18;questao;21;27;3;null;casos
635730ef6a5cdda87ea7b051;False;null;0;questao;21;28;3;null;casos
635730ef6a5cdda87ea7b052;False;null;5;questao;21;29;3;null;casos
635730ef6a5cdda87ea7b053;False;null;1;questao;21;30;3;null;casos
635730f06a5cdda87ea7b054;False;null;0;questao;21;37;3;null;casos
635730f06a5cdda87ea7b055;False;null;1;questao;21;42;3;null;casos
635730f06a5cdda87ea7b056;False;7,026141662866374;25;3;21;Média;3;4,166666666666667;casos
635730f66a5cdda87ea7b063;False;null;6;questao;22;27;3;null;casos
635730f66a5cdda87ea7b064;False;null;4;questao;22;28;3;null;casos
635730f66a5cdda87ea7b065;False;null;0;questao;22;29;3;null;casos
635730f66a5cdda87ea7b066;False;null;0;questao;22;30;3;null;casos
635730f66a5cdda87ea7b067;False;null;1;questao;22;37;3;null;casos
635730f66a5cdda87ea7b068;False;null;7;questao;22;42;3;null;casos
635730f66a5cdda87ea7b069;False;3,0983866769659336;18;3;22;Média;3;3;casos
635730fc6a5cdda87ea7b076;False;null;3;questao;23;27;3;null;casos
635730fc6a5cdda87ea7b077;False;null;30;questao;23;28;3;null;casos
635730fd6a5cdda87ea7b078;False;null;0;questao;23;29;3;null;casos
635730fd6a5cdda87ea7b079;False;null;1;questao;23;30;3;null;casos
635730fd6a5cdda87ea7b07a;False;null;1;questao;23;37;3;null;casos
635730fd6a5cdda87ea7b07b;False;null;1;questao;23;42;3;null;casos
635730fd6a5cdda87ea7b07c;False;11,7983049630021;36;3;23;Média;3;6;casos
635731036a5cdda87ea7b089;False;null;8;questao;24;27;3;null;casos
635731036a5cdda87ea7b08a;False;null;-1;questao;24;28;3;null;casos
635731036a5cdda87ea7b08b;False;null;0;questao;24;29;3;null;casos
635731036a5cdda87ea7b08c;False;null;1;questao;24;30;3;null;casos
635731036a5cdda87ea7b08d;False;null;1;questao;24;37;3;null;casos
635731036a5cdda87ea7b08e;False;null;2;questao;24;42;3;null;casos
635731036a5cdda87ea7b08f;False;3,188521078284832;11;3;24;Média;3;1,8333333333333333;casos
6357310a6a5cdda87ea7b09c;False;null;1;questao;25;27;3;null;casos
6357310a6a5cdda87ea7b09d;False;null;32;questao;25;28;3;null;casos
6357310a6a5cdda87ea7b09e;False;null;0;questao;25;29;3;null;casos
6357310b6a5cdda87ea7b09f;False;null;5;questao;25;30;3;null;casos
6357310b6a5cdda87ea7b0a0;False;null;0;questao;25;37;3;null;casos
6357310b6a5cdda87ea7b0a1;False;null;1;questao;25;42;3;null;casos
6357310b6a5cdda87ea7b0a2;False;12,62933094031509;39;3;25;Média;3;6,5;casos
