NC;_id;agrupamento;id_elemento;id_estudante;id_questionario;método
0,4192202929146955;63953ae60dedcfcbae159fdc;False;ef1;5;1;entradas
0,5992223704037066;63953ae70dedcfcbae159fdd;False;EV1;5;1;entradas
0,6149034334422727;63953ae70dedcfcbae159fde;False;EV2;5;1;entradas
0,38572238709398443;63953af80dedcfcbae15a030;False;ef1;4;1;entradas
0,3861415337375267;63953af80dedcfcbae15a031;False;EV1;4;1;entradas
0,9283432509830636;63953af80dedcfcbae15a032;False;EV2;4;1;entradas
0,5415917205058545;63953b070dedcfcbae15a084;False;ef1;6;1;entradas
0,6658978187354426;63953b070dedcfcbae15a085;False;EV1;6;1;entradas
0,852238598375858;63953b080dedcfcbae15a086;False;EV2;6;1;entradas
0,25008725447970725;63953b1a0dedcfcbae15a0d8;False;ef1;7;1;entradas
0,7035685575890062;63953b1a0dedcfcbae15a0d9;False;EV1;7;1;entradas
0,7684516774958996;63953b1a0dedcfcbae15a0da;False;EV2;7;1;entradas
0,5784880232147922;63953b290dedcfcbae15a12c;False;ef1;9;1;entradas
0,7678970474205532;63953b290dedcfcbae15a12d;False;EV1;9;1;entradas
0,890260417915115;63953b2a0dedcfcbae15a12e;False;EV2;9;1;entradas
0,2837518798461925;63953b390dedcfcbae15a180;False;ef1;10;1;entradas
0,5109402783042875;63953b390dedcfcbae15a181;False;EV1;10;1;entradas
0,4792583756996079;63953b390dedcfcbae15a182;False;EV2;10;1;entradas
0,035650623885918005;63953b420dedcfcbae15a1d4;False;ef1;11;1;entradas
0,04854368932038835;63953b420dedcfcbae15a1d5;False;EV1;11;1;entradas
0,03926701570680628;63953b420dedcfcbae15a1d6;False;EV2;11;1;entradas
0,7151722729014383;63953b500dedcfcbae15a228;False;ef1;12;1;entradas
0,8615811907552308;63953b510dedcfcbae15a229;False;EV1;12;1;entradas
0,6735545371114473;63953b510dedcfcbae15a22a;False;EV2;12;1;entradas
0,6726364842900314;63953b600dedcfcbae15a27c;False;ef1;13;1;entradas
0,8830079238266103;63953b600dedcfcbae15a27d;False;EV1;13;1;entradas
0,7754334351419333;63953b600dedcfcbae15a27e;False;EV2;13;1;entradas
0,6455886046345154;63953b6f0dedcfcbae15a2d0;False;ef1;14;1;entradas
0,7930876778260499;63953b6f0dedcfcbae15a2d1;False;EV1;14;1;entradas
0,6340755582454216;63953b6f0dedcfcbae15a2d2;False;EV2;14;1;entradas
0,4386724098345464;63953b810dedcfcbae15a324;False;ef1;16;1;entradas
0,4322615073850635;63953b810dedcfcbae15a325;False;EV1;16;1;entradas
0,8120120259352869;63953b820dedcfcbae15a326;False;EV2;16;1;entradas
0,73322181519013;63953b930dedcfcbae15a378;False;ef1;17;1;entradas
0,7173811841159183;63953b940dedcfcbae15a379;False;EV1;17;1;entradas
0,9569761766567916;63953b940dedcfcbae15a37a;False;EV2;17;1;entradas
0,6712279025328901;63953ba30dedcfcbae15a3cc;False;ef1;18;1;entradas
0,6838656267287063;63953ba30dedcfcbae15a3cd;False;EV1;18;1;entradas
0,9881801401183035;63953ba40dedcfcbae15a3ce;False;EV2;18;1;entradas
0,6133216976649004;63953bb70dedcfcbae15a420;False;ef1;19;1;entradas
0,8497946207684537;63953bb70dedcfcbae15a421;False;EV1;19;1;entradas
0,590567188803372;63953bb70dedcfcbae15a422;False;EV2;19;1;entradas
0,81125330650233;63953bc70dedcfcbae15a474;False;ef1;20;1;entradas
0,802985833619242;63953bc70dedcfcbae15a475;False;EV1;20;1;entradas
0,8096315309939603;63953bc70dedcfcbae15a476;False;EV2;20;1;entradas
0,3796755664230364;63953bd70dedcfcbae15a4c8;False;ef1;21;1;entradas
0,664109452632277;63953bd70dedcfcbae15a4c9;False;EV1;21;1;entradas
0,7700482517012711;63953bd70dedcfcbae15a4ca;False;EV2;21;1;entradas
0,5736302910623945;63953be40dedcfcbae15a51c;False;ef1;22;1;entradas
0,7285144712690825;63953be40dedcfcbae15a51d;False;EV1;22;1;entradas
0,8844717400754567;63953be40dedcfcbae15a51e;False;EV2;22;1;entradas
0,668524882333635;63953bf30dedcfcbae15a570;False;ef1;23;1;entradas
0,7639455026619882;63953bf30dedcfcbae15a571;False;EV1;23;1;entradas
0,8243093265534371;63953bf40dedcfcbae15a572;False;EV2;23;1;entradas
0,6785180452408278;63953c010dedcfcbae15a5c4;False;ef1;24;1;entradas
0,7999554290315161;63953c010dedcfcbae15a5c5;False;EV1;24;1;entradas
0,8339013162305303;63953c010dedcfcbae15a5c6;False;EV2;24;1;entradas
0;63953c0d0dedcfcbae15a618;False;ef1;25;1;entradas
0;63953c0d0dedcfcbae15a619;False;EV1;25;1;entradas
0;63953c0e0dedcfcbae15a61a;False;EV2;25;1;entradas
0,37947821613590993;63953f430dedcfcbae15a661;True;ef1;3;1;entradas
0,5657082318870296;63953f430dedcfcbae15a662;True;EV1;3;1;entradas
0,9094496289972612;63953f430dedcfcbae15a663;True;EV2;3;1;entradas
0,3945579016642557;63953f4a0dedcfcbae15a670;True;ef1;5;1;entradas
0,5350769070169874;63953f4a0dedcfcbae15a671;True;EV1;5;1;entradas
0,5725422520184644;63953f4a0dedcfcbae15a672;True;EV2;5;1;entradas
0,34123905086383455;63953f500dedcfcbae15a67f;True;ef1;4;1;entradas
0,34428292736389043;63953f500dedcfcbae15a680;True;EV1;4;1;entradas
0,9210861060475171;63953f500dedcfcbae15a681;True;EV2;4;1;entradas
0,5249596707800197;63953f570dedcfcbae15a68e;True;ef1;6;1;entradas
0,6352274835771382;63953f570dedcfcbae15a68f;True;EV1;6;1;entradas
0,782884484663509;63953f570dedcfcbae15a690;True;EV2;6;1;entradas
0,2415474141494469;63953f5d0dedcfcbae15a69d;True;ef1;7;1;entradas
0,7095704503633882;63953f5e0dedcfcbae15a69e;True;EV1;7;1;entradas
0,678672258771745;63953f5e0dedcfcbae15a69f;True;EV2;7;1;entradas
0,6003881778148923;63953f630dedcfcbae15a6ac;True;ef1;9;1;entradas
0,7108182480350765;63953f630dedcfcbae15a6ad;True;EV1;9;1;entradas
0,8894209510186932;63953f630dedcfcbae15a6ae;True;EV2;9;1;entradas
0,29614925334187797;63953f670dedcfcbae15a6bb;True;ef1;10;1;entradas
0,5000689292889995;63953f670dedcfcbae15a6bc;True;EV1;10;1;entradas
0,45866069261706316;63953f670dedcfcbae15a6bd;True;EV2;10;1;entradas
0,06725514922236234;63953f6a0dedcfcbae15a6ca;True;ef1;11;1;entradas
0;63953f6a0dedcfcbae15a6cb;True;EV1;11;1;entradas
0;63953f6a0dedcfcbae15a6cc;True;EV2;11;1;entradas
0,7369338531368982;63953f6e0dedcfcbae15a6d9;True;ef1;12;1;entradas
0,8516252166828677;63953f6f0dedcfcbae15a6da;True;EV1;12;1;entradas
0,58171308683574;63953f6f0dedcfcbae15a6db;True;EV2;12;1;entradas
0,6975400332543121;63953f740dedcfcbae15a6e8;True;ef1;13;1;entradas
0,9001398423595219;63953f740dedcfcbae15a6e9;True;EV1;13;1;entradas
0,7479338842975207;63953f740dedcfcbae15a6ea;True;EV2;13;1;entradas
0,6737763779687856;63953f780dedcfcbae15a6f7;True;ef1;14;1;entradas
0,759282244420523;63953f780dedcfcbae15a6f8;True;EV1;14;1;entradas
0,7011842121698423;63953f780dedcfcbae15a6f9;True;EV2;14;1;entradas
0,3797463324213418;63953f7d0dedcfcbae15a706;True;ef1;16;1;entradas
0,3211897035220303;63953f7d0dedcfcbae15a707;True;EV1;16;1;entradas
0,7788604225062029;63953f7d0dedcfcbae15a708;True;EV2;16;1;entradas
0,7424445127672311;63953f810dedcfcbae15a715;True;ef1;17;1;entradas
0,659472251439615;63953f810dedcfcbae15a716;True;EV1;17;1;entradas
0,9719650967092632;63953f810dedcfcbae15a717;True;EV2;17;1;entradas
0,6938839830351923;63953f850dedcfcbae15a724;True;ef1;18;1;entradas
0,7603158051541784;63953f850dedcfcbae15a725;True;EV1;18;1;entradas
0,9993606138107417;63953f850dedcfcbae15a726;True;EV2;18;1;entradas
0,6337804391499539;63953f8b0dedcfcbae15a733;True;ef1;19;1;entradas
0,8259843482514062;63953f8b0dedcfcbae15a734;True;EV1;19;1;entradas
0,6229279894398031;63953f8b0dedcfcbae15a735;True;EV2;19;1;entradas
0,8392659325186614;63953f8f0dedcfcbae15a742;True;ef1;20;1;entradas
0,7633593863077146;63953f900dedcfcbae15a743;True;EV1;20;1;entradas
0,7198798710592025;63953f900dedcfcbae15a744;True;EV2;20;1;entradas
0,4228989916414447;63953f940dedcfcbae15a751;True;ef1;21;1;entradas
0,6383536083339233;63953f940dedcfcbae15a752;True;EV1;21;1;entradas
0,6844190244597256;63953f940dedcfcbae15a753;True;EV2;21;1;entradas
0,5785513119438667;63953f990dedcfcbae15a760;True;ef1;22;1;entradas
0,7039479731011656;63953f990dedcfcbae15a761;True;EV1;22;1;entradas
0,8916009733261121;63953f990dedcfcbae15a762;True;EV2;22;1;entradas
0,6983994900451788;63953f9d0dedcfcbae15a76f;True;ef1;23;1;entradas
0,7456054097879902;63953f9d0dedcfcbae15a770;True;EV1;23;1;entradas
0,752861187890754;63953f9d0dedcfcbae15a771;True;EV2;23;1;entradas
0,6824802489462967;63953fa10dedcfcbae15a77e;True;ef1;24;1;entradas
0,7545426065162908;63953fa10dedcfcbae15a77f;True;EV1;24;1;entradas
0,7611279161645105;63953fa10dedcfcbae15a780;True;EV2;24;1;entradas
0,8;63953fa40dedcfcbae15a78d;True;ef1;25;1;entradas
0;63953fa50dedcfcbae15a78e;True;EV1;25;1;entradas
0;63953fa50dedcfcbae15a78f;True;EV2;25;1;entradas
