_id,idAluno,idQuestao,idQuestionario,tempo
61da765907c17055ae9a7d6d,360,467,470,19
61da765907c17055ae9a7d6e,360,468,470,15
61da765907c17055ae9a7d6f,360,469,470,134
61da765e07c17055ae9a7d8e,361,455,470,68
61da765e07c17055ae9a7d8f,361,456,470,19
61da765e07c17055ae9a7d90,361,457,470,16
61da765e07c17055ae9a7d91,361,458,470,18
61da765e07c17055ae9a7d92,361,459,470,44
61da765f07c17055ae9a7d93,361,460,470,16
61da765f07c17055ae9a7d94,361,461,470,54
61da765f07c17055ae9a7d95,361,462,470,41
61da765f07c17055ae9a7d96,361,463,470,59
61da765f07c17055ae9a7d97,361,464,470,47
61da765f07c17055ae9a7d98,361,465,470,56
61da765f07c17055ae9a7d99,361,466,470,19
61da765f07c17055ae9a7d9a,361,467,470,34
61da765f07c17055ae9a7d9b,361,468,470,32
61da765f07c17055ae9a7d9c,361,469,470,25
61da766307c17055ae9a7dbb,345,455,470,263
61da766307c17055ae9a7dbc,345,456,470,58
61da766307c17055ae9a7dbd,345,457,470,108
61da766407c17055ae9a7dbe,345,458,470,101
61da766407c17055ae9a7dbf,345,459,470,68
61da766407c17055ae9a7dc0,345,460,470,300
61da766407c17055ae9a7dc1,345,461,470,273
61da766407c17055ae9a7dc2,345,462,470,61
61da766407c17055ae9a7dc3,345,463,470,146
61da766407c17055ae9a7dc4,345,464,470,107
61da766407c17055ae9a7dc5,345,465,470,51
61da766407c17055ae9a7dc6,345,466,470,45
61da766407c17055ae9a7dc7,345,467,470,321
61da766507c17055ae9a7dc8,345,468,470,113
61da766507c17055ae9a7dc9,345,469,470,84
61da766807c17055ae9a7de8,374,455,470,117
61da766907c17055ae9a7de9,374,456,470,28
61da766907c17055ae9a7dea,374,457,470,226
61da766907c17055ae9a7deb,374,458,470,450
61da766907c17055ae9a7dec,374,459,470,99
61da766907c17055ae9a7ded,374,460,470,387
61da766907c17055ae9a7dee,374,461,470,18
61da766907c17055ae9a7def,374,462,470,80
61da766907c17055ae9a7df0,374,463,470,16
61da766907c17055ae9a7df1,374,464,470,40
61da766907c17055ae9a7df2,374,465,470,11
61da766907c17055ae9a7df3,374,466,470,24
61da766a07c17055ae9a7df4,374,467,470,595
61da766a07c17055ae9a7df5,374,468,470,134
61da766a07c17055ae9a7df6,374,469,470,42
61da766e07c17055ae9a7e15,355,455,470,28
61da766e07c17055ae9a7e16,355,456,470,23
61da766e07c17055ae9a7e17,355,457,470,63
61da766e07c17055ae9a7e18,355,458,470,15
61da766e07c17055ae9a7e19,355,459,470,67
61da766e07c17055ae9a7e1a,355,460,470,37
61da766e07c17055ae9a7e1b,355,461,470,71
61da766e07c17055ae9a7e1c,355,462,470,87
61da766e07c17055ae9a7e1d,355,463,470,64
61da766e07c17055ae9a7e1e,355,464,470,9
61da766f07c17055ae9a7e1f,355,465,470,41
61da766f07c17055ae9a7e20,355,466,470,26
61da766f07c17055ae9a7e21,355,467,470,29
61da766f07c17055ae9a7e22,355,468,470,29
61da766f07c17055ae9a7e23,355,469,470,49
61da767307c17055ae9a7e42,354,455,470,58
61da767307c17055ae9a7e43,354,456,470,56
61da767307c17055ae9a7e44,354,457,470,6
61da767307c17055ae9a7e45,354,458,470,44
61da767307c17055ae9a7e46,354,459,470,61
61da767307c17055ae9a7e47,354,460,470,28
61da767307c17055ae9a7e48,354,461,470,28
61da767307c17055ae9a7e49,354,462,470,116
61da767307c17055ae9a7e4a,354,463,470,46
61da767307c17055ae9a7e4b,354,464,470,41
61da767407c17055ae9a7e4c,354,465,470,61
61da767407c17055ae9a7e4d,354,466,470,26
61da767407c17055ae9a7e4e,354,467,470,49
61da767407c17055ae9a7e4f,354,468,470,56
61da767407c17055ae9a7e50,354,469,470,23
61da767807c17055ae9a7e6f,359,455,470,57
61da767807c17055ae9a7e70,359,456,470,43
61da767807c17055ae9a7e71,359,457,470,81
61da767807c17055ae9a7e72,359,458,470,27
61da767807c17055ae9a7e73,359,459,470,10
61da767807c17055ae9a7e74,359,460,470,16
61da767807c17055ae9a7e75,359,461,470,29
61da767807c17055ae9a7e76,359,462,470,42
61da767807c17055ae9a7e77,359,463,470,75
61da767807c17055ae9a7e78,359,464,470,196
61da767807c17055ae9a7e79,359,465,470,41
61da767907c17055ae9a7e7a,359,466,470,78
61da767907c17055ae9a7e7b,359,467,470,27
61da767907c17055ae9a7e7c,359,468,470,28
61da767907c17055ae9a7e7d,359,469,470,56
61da767d07c17055ae9a7e9c,349,455,470,84
61da767d07c17055ae9a7e9d,349,456,470,52
61da767d07c17055ae9a7e9e,349,457,470,58
61da767d07c17055ae9a7e9f,349,458,470,46
61da767d07c17055ae9a7ea0,349,459,470,69
61da767d07c17055ae9a7ea1,349,460,470,16
61da767d07c17055ae9a7ea2,349,461,470,31
61da767e07c17055ae9a7ea3,349,462,470,26
61da767e07c17055ae9a7ea4,349,463,470,93
61da767e07c17055ae9a7ea5,349,464,470,41
61da767e07c17055ae9a7ea6,349,465,470,27
61da767e07c17055ae9a7ea7,349,466,470,91
61da767e07c17055ae9a7ea8,349,467,470,55
61da767e07c17055ae9a7ea9,349,468,470,46
61da767e07c17055ae9a7eaa,349,469,470,14
61da768007c17055ae9a7eba,357,455,470,122
61da768007c17055ae9a7ebb,357,456,470,175
61da768107c17055ae9a7ebc,357,457,470,240
61da768107c17055ae9a7ebd,357,458,470,199
61da768107c17055ae9a7ebe,357,459,470,71
61da768107c17055ae9a7ebf,357,460,470,220
61da768107c17055ae9a7ec0,357,461,470,253
61da768107c17055ae9a7ec1,357,462,470,267
61da768107c17055ae9a7ec2,357,463,470,59
61da768107c17055ae9a7ec3,357,464,470,222
61da768107c17055ae9a7ec4,357,465,470,45
61da768107c17055ae9a7ec5,357,466,470,74
61da768207c17055ae9a7ec6,357,467,470,41
61da768207c17055ae9a7ec7,357,468,470,55
61da768207c17055ae9a7ec8,357,469,470,219
